name,reviews,ratings
The Big Lebowski,"'The Big Lebowski' is entertaining.

Jeff Bridges and John Goodman are a fun duo, I even would've enjoyed this 1998 flick more if it was just those two for the whole near 2 hours. Everyone else on the cast is good too, amusing seeing Peter Stormare in a role like this - as opposed to one like John Abruzzi. Speaking of 'Prison Break', Jonathan Krantz is also in this!

The film starts like a house on the fire, I did find the rest of it - particularly the middle portion - a little (emphasis on 'little') less as the story is stretched out a tad, though all in all it gave me a good time and I'd happily rewatch it no doubt.",3.5
The Big Lebowski,"A brilliant original comedy from the ever creative Coen brothers.
Jeff Bridges is superb as the ""Dude"", as are the supporting actors in this at times absurd movie.
A must see.",5.0
The Big Lebowski,"Good and actually not to compare, The Dude steal the show",3.5
The Big Lebowski,"Divertente e complesso allo stesso tempo, Il Grande Lebowski è un capolavoro sia per la sua comicità sia per le sue scene iconiche",5.0
The Big Lebowski,"It's somewhat hard to understand why this is a cult classic. It is not a bad movie, atguably pretty good, but it's far from stellar

Funny at times, certainly unique and partially intriguing...unfortunately the story kind of nose dives towards the back half into a series of random and unimportant encounters. To some extent, I suppose this is a theme of the film...humanity lives, breeds and dies in what is largely a cosmic pool of chaos. Dude stands as a metaphor for humanity writ large in this sense (likely why his name is impersonal). This is a cool theme no doubt, but is inconsistently applied throughout the film.

As an aside...Cursing doesn't normally bother me...but this is a little much...feels like a cheap veneer to appeal to less intelligent viewers enjoying the movie for cheap thrills/content.",3.0
Bill & Ted's Excellent Adventure,"This film works. It's funny, goofy,charming and witty. Adding George Carlin to the cast was a stroke of genius. Be excellent to each other!",3.5
Bill & Ted's Excellent Adventure,"Goofy 80s cheese runs at an all time high in Bill and Ted. The insanity of the film mostly works and gives nostalgic, mindless fun. Whether you like it or not, you won't be able to stop saying ""dude"" when it's over.",2.5
Bill & Ted's Excellent Adventure,"""Be excellent to each other. And....Party on dudes!"" A berserk and hysterical adventure through history. WYLD STALLYNS RULE!!!!!",5.0
Bill & Ted's Excellent Adventure,Really good and funny movie. The plot is good and the characters are iconic and lovable (and stupid). It's an amazing comedy movie that deserves a watch!,4.5
Bill & Ted's Excellent Adventure,"LOL, the funniest 1.5 hours ever!!!!!!!!!!!!!!!!!!!!",5.0
Bill & Ted's Excellent Adventure,Bill and Ted's excellent adventure was a really good movie. I really recommend seeing it if you're a fan of time travel movies.,3.5
Bill & Ted's Excellent Adventure,VERY funny movie... love it,4.0
Bill & Ted's Excellent Adventure,Dudeeeeee this movie was epic!!!*plays invisible guitar*,4.0
Bill & Ted's Excellent Adventure,Such a fun movie! Solid plot... decent acting and educational! Perfectly nostalgic. Keanu really could've gotten a few fun awards for his performance (mtv or vh1 movie awards)... he was the most enjoyable to watch in this 🙂,5.0
Bill & Ted's Excellent Adventure,Overall I enjoyed this movie. It's very 90s so some people probably won't like it haha but I did enjoy this one,3.5
Bill & Ted's Excellent Adventure,Love this movie as a kid still a favorite,5.0
Bill & Ted's Excellent Adventure,"Bill and Ted's excellent adventure was excellent. It was super funny and cool dudes. I liked how Bill and Ted ""bagged"" the historical figures and brought them to San Dimas. Also everyone in the movie did a good job. All the people did an excellent job, and their wasn't one character I didn't like. I love this movie so much, and i'm thankful that the dudes who made this movie and the dudes who acted in it were their. What an excellent movie. I give it a 92%.",5.0
Bill & Ted's Excellent Adventure,"LOL, the funniest 1.5 hours ever!!!!!!!!!!!!!!!!!!!!!!!!!",5.0
Bill & Ted's Excellent Adventure,"What a most excellent adventure. The best in the lot. One of the best comedies of the 80s.

Haven't seen this movie in ages. Let me tell you one thing, it still holds up well.  I love me some time travel movies. 

Having a phone booth as the vessel, was a genius movie. You always see some sort of vehicle be the Time Machine, so this was a most excellent touch.

This was well written, well acted, and given the time period, the special effects were decent. Reeves and Winter had excellent onscreen chemistry. (Good to know that they are really good friends in real life.) They somehow were able to get out of every situation, because the future them had already thought of the solution.

There is never a dull moment in this one. Perfect runtime as well. 

Being a history buff myself, I loved watching them travel to the different periods of time. My favorite, was the Napoleon scene. The most memorable scene of the movie for me (and tons of people) was the mall scene. Oh man, it was pure chaos and so much fun. Very, very, very 80s but done oh so well.

I always felt like Rufus (George Carlin) should have been more involved somehow. I don't know how they could've pulled it off, but I just wanted more from his character.

Well my dudes, this was a most excellent movie and you should definitely watch it if you haven't. If you haven't watched it yet, then what's wrong with you? 

Don't forget to Always be excellent to each other. 

This gets a LennyReviewz Score of: 8/10",4.0
